6.5,-14,1.27959864926197E-11,7.5,-14,1.27959864926197E-11
6.5,-14,-0.999999999987204,6.5,-15,-0.999999999987204
6.5,-15,1.27959864926197E-11,6.5,-14,1.27959864926197E-11
5.5,-15,-0.999999999987204,6.5,-15,-0.999999999987204
6.5,-15,1.27959864926197E-11,5.5,-15,1.27959864926197E-11
5.5,-15,1.27959864926197E-11,5.5,-15,-0.999999999987204
6.5,-14,-0.999999999987204,5.5,-14,-0.999999999987204
5.5,-14,-0.999999999987204,5.5,-14,1.27959864926197E-11
5.5,-14,1.27959864926197E-11,6.5,-14,1.27959864926197E-11
5.5,-14,-0.999999999987204,5.5,-15,-0.999999999987204
5.5,-15,1.27959864926197E-11,5.5,-14,1.27959864926197E-11
7.5,-14,-0.999999999987204,7.5,-13,-0.999999999987204
7.5,-13,-0.999999999987204,7.5,-13,1.27959864926197E-11
7.5,-13,1.27959864926197E-11,7.5,-14,1.27959864926197E-11
7.5,-13,-0.999999999987204,6.5,-13,-0.999999999987204
6.5,-13,-0.999999999987204,6.5,-13,1.27959864926197E-11
6.5,-13,1.27959864926197E-11,7.5,-13,1.27959864926197E-11
6.5,-13,-0.999999999987204,6.5,-14,-0.999999999987204
6.5,-14,1.27959864926197E-11,6.5,-13,1.27959864926197E-11
8.5,-14,-0.999999999987204,8.5,-13,-0.999999999987204
8.5,-13,-0.999999999987204,8.5,-13,1.27959864926197E-11
8.5,-13,1.27959864926197E-11,8.5,-14,1.27959864926197E-11
8.5,-13,-0.999999999987204,7.5,-13,-0.999999999987204
7.5,-13,1.27959864926197E-11,8.5,-13,1.27959864926197E-11
9.5,-14,-0.999999999987204,9.5,-13,-0.999999999987204
9.5,-13,-0.999999999987204,9.5,-13,1.27959864926197E-11
9.5,-13,1.27959864926197E-11,9.5,-14,1.27959864926197E-11
9.5,-13,-0.999999999987204,8.5,-13,-0.999999999987204
8.5,-13,1.27959864926197E-11,9.5,-13,1.27959864926197E-11
10.5,-14,-0.999999999987204,10.5,-13,-0.999999999987204
10.5,-13,-0.999999999987204,10.5,-13,1.27959864926197E-11
10.5,-13,1.27959864926197E-11,10.5,-14,1.27959864926197E-11
10.5,-13,-0.999999999987204,9.5,-13,-0.999999999987204
9.5,-13,1.27959864926197E-11,10.5,-13,1.27959864926197E-11
11.5,-14,-0.999999999987204,11.5,-13,-0.999999999987204
11.5,-13,-0.999999999987204,11.5,-13,1.27959864926197E-11
11.5,-13,1.27959864926197E-11,11.5,-14,1.27959864926197E-11
11.5,-13,-0.999999999987204,10.5,-13,-0.999999999987204
10.5,-13,1.27959864926197E-11,11.5,-13,1.27959864926197E-11
11.5,-13,-0.999999999987204,11.5,-12,-0.999999999987204
11.5,-12,-0.999999999987204,11.5,-12,1.27959864926197E-11
11.5,-12,1.27959864926197E-11,11.5,-13,1.27959864926197E-11
11.5,-12,-0.999999999987204,10.5,-12,-0.999999999987204
10.5,-12,-0.999999999987204,10.5,-12,1.27959864926197E-11
10.5,-12,1.27959864926197E-11,11.5,-12,1.27959864926197E-11
10.5,-12,-0.999999999987204,10.5,-13,-0.999999999987204
10.5,-13,1.27959864926197E-11,10.5,-12,1.27959864926197E-11
11.5,-12,-0.999999999987204,11.5,-11,-0.999999999987204
11.5,-11,-0.999999999987204,11.5,-11,1.27959864926197E-11
11.5,-11,1.27959864926197E-11,11.5,-12,1.27959864926197E-11
11.5,-11,-0.999999999987204,10.5,-11,-0.999999999987204
10.5,-11,-0.999999999987204,10.5,-11,1.27959864926197E-11
10.5,-11,1.27959864926197E-11,11.5,-11,1.27959864926197E-11
10.5,-11,-0.999999999987204,10.5,-12,-0.999999999987204
10.5,-12,1.27959864926197E-11,10.5,-11,1.27959864926197E-11
11.5,-11,-0.999999999987204,11.5,-10,-0.999999999987204
11.5,-10,-0.999999999987204,11.5,-10,1.27959864926197E-11
11.5,-10,1.27959864926197E-11,11.5,-11,1.27959864926197E-11
11.5,-10,-0.999999999987204,10.5,-10,-0.999999999987204
10.5,-10,-0.999999999987204,10.5,-10,1.27959864926197E-11
10.5,-10,1.27959864926197E-11,11.5,-10,1.27959864926197E-11
10.5,-10,-0.999999999987204,10.5,-11,-0.999999999987204
10.5,-11,1.27959864926197E-11,10.5,-10,1.27959864926197E-11
9.5,-11,-0.999999999987204,10.5,-11,-0.999999999987204
10.5,-11,1.27959864926197E-11,9.5,-11,1.27959864926197E-11
9.5,-11,1.27959864926197E-11,9.5,-11,-0.999999999987204
10.5,-10,-0.999999999987204,9.5,-10,-0.999999999987204
9.5,-10,-0.999999999987204,9.5,-10,1.27959864926197E-11
9.5,-10,1.27959864926197E-11,10.5,-10,1.27959864926197E-11
9.5,-10,-0.999999999987204,9.5,-11,-0.999999999987204
9.5,-11,1.27959864926197E-11,9.5,-10,1.27959864926197E-11
9.5,-12,-0.999999999987204,10.5,-12,-0.999999999987204
10.5,-12,1.27959864926197E-11,9.5,-12,1.27959864926197E-11
9.5,-12,1.27959864926197E-11,9.5,-12,-0.999999999987204
9.5,-11,-0.999999999987204,9.5,-12,-0.999999999987204
9.5,-12,1.27959864926197E-11,9.5,-11,1.27959864926197E-11
9.5,-12,-0.999999999987204,9.5,-13,-0.999999999987204
9.5,-13,1.27959864926197E-11,9.5,-12,1.27959864926197E-11
9.5,-12,-0.999999999987204,8.5,-12,-0.999999999987204
8.5,-12,-0.999999999987204,8.5,-12,1.27959864926197E-11
8.5,-12,1.27959864926197E-11,9.5,-12,1.27959864926197E-11
8.5,-12,-0.999999999987204,8.5,-13,-0.999999999987204
8.5,-13,1.27959864926197E-11,8.5,-12,1.27959864926197E-11
9.5,-11,-0.999999999987204,8.5,-11,-0.999999999987204
8.5,-11,-0.999999999987204,8.5,-11,1.27959864926197E-11
8.5,-11,1.27959864926197E-11,9.5,-11,1.27959864926197E-11
8.5,-11,-0.999999999987204,8.5,-12,-0.999999999987204
8.5,-12,1.27959864926197E-11,8.5,-11,1.27959864926197E-11
9.5,-10,-0.999999999987204,8.5,-10,-0.999999999987204
8.5,-10,-0.999999999987204,8.5,-10,1.27959864926197E-11
8.5,-10,1.27959864926197E-11,9.5,-10,1.27959864926197E-11
8.5,-10,-0.999999999987204,8.5,-11,-0.999999999987204
8.5,-11,1.27959864926197E-11,8.5,-10,1.27959864926197E-11
7.5,-11,-0.999999999987204,8.5,-11,-0.999999999987204
8.5,-11,1.27959864926197E-11,7.5,-11,1.27959864926197E-11
7.5,-11,1.27959864926197E-11,7.5,-11,-0.999999999987204
8.5,-10,-0.999999999987204,7.5,-10,-0.999999999987204
7.5,-10,-0.999999999987204,7.5,-10,1.27959864926197E-11
7.5,-10,1.27959864926197E-11,8.5,-10,1.27959864926197E-11
7.5,-10,-0.999999999987204,7.5,-11,-0.999999999987204
7.5,-11,1.27959864926197E-11,7.5,-10,1.27959864926197E-11
7.5,-12,-0.999999999987204,8.5,-12,-0.999999999987204
8.5,-12,1.27959864926197E-11,7.5,-12,1.27959864926197E-11
7.5,-12,1.27959864926197E-11,7.5,-12,-0.999999999987204
7.5,-11,-0.999999999987204,7.5,-12,-0.999999999987204
7.5,-12,1.27959864926197E-11,7.5,-11,1.27959864926197E-11
7.5,-12,-0.999999999987204,7.5,-13,-0.999999999987204
7.5,-13,1.27959864926197E-11,7.5,-12,1.27959864926197E-11
7.5,-12,-0.999999999987204,6.5,-12,-0.999999999987204
6.5,-12,-0.999999999987204,6.5,-12,1.27959864926197E-11
6.5,-12,1.27959864926197E-11,7.5,-12,1.27959864926197E-11
6.5,-12,-0.999999999987204,6.5,-13,-0.999999999987204
6.5,-13,1.27959864926197E-11,6.5,-12,1.27959864926197E-11
7.5,-11,-0.999999999987204,6.5,-11,-0.999999999987204
6.5,-11,-0.999999999987204,6.5,-11,1.27959864926197E-11
6.5,-11,1.27959864926197E-11,7.5,-11,1.27959864926197E-11
6.5,-11,-0.999999999987204,6.5,-12,-0.999999999987204
6.5,-12,1.27959864926197E-11,6.5,-11,1.27959864926197E-11
7.5,-10,-0.999999999987204,6.5,-10,-0.999999999987204
6.5,-10,-0.999999999987204,6.5,-10,1.27959864926197E-11
6.5,-10,1.27959864926197E-11,7.5,-10,1.27959864926197E-11
6.5,-10,-0.999999999987204,6.5,-11,-0.999999999987204
6.5,-11,1.27959864926197E-11,6.5,-10,1.27959864926197E-11
5.5,-11,-0.999999999987204,6.5,-11,-0.999999999987204
6.5,-11,1.27959864926197E-11,5.5,-11,1.27959864926197E-11
5.5,-11,1.27959864926197E-11,5.5,-11,-0.999999999987204
6.5,-10,-0.999999999987204,5.5,-10,-0.999999999987204
5.5,-10,-0.999999999987204,5.5,-10,1.27959864926197E-11
5.5,-10,1.27959864926197E-11,6.5,-10,1.27959864926197E-11
5.5,-10,-0.999999999987204,5.5,-11,-0.999999999987204
5.5,-11,1.27959864926197E-11,5.5,-10,1.27959864926197E-11
5.5,-12,-0.999999999987204,6.5,-12,-0.999999999987204
6.5,-12,1.27959864926197E-11,5.5,-12,1.27959864926197E-11
5.5,-12,1.27959864926197E-11,5.5,-12,-0.999999999987204
5.5,-11,-0.999999999987204,5.5,-12,-0.999999999987204
5.5,-12,1.27959864926197E-11,5.5,-11,1.27959864926197E-11
5.5,-13,-0.999999999987204,6.5,-13,-0.999999999987204
6.5,-13,1.27959864926197E-11,5.5,-13,1.27959864926197E-11
5.5,-13,1.27959864926197E-11,5.5,-13,-0.999999999987204
5.5,-12,-0.999999999987204,5.5,-13,-0.999999999987204
5.5,-13,1.27959864926197E-11,5.5,-12,1.27959864926197E-11
4.5,-13,-0.999999999987204,5.5,-13,-0.999999999987204
5.5,-13,1.27959864926197E-11,4.5,-13,1.27959864926197E-11
4.5,-13,1.27959864926197E-11,4.5,-13,-0.999999999987204
5.5,-12,-0.999999999987204,4.5,-12,-0.999999999987204
4.5,-12,-0.999999999987204,4.5,-12,1.27959864926197E-11
4.5,-12,1.27959864926197E-11,5.5,-12,1.27959864926197E-11
4.5,-12,-0.999999999987204,4.5,-13,-0.999999999987204
4.5,-13,1.27959864926197E-11,4.5,-12,1.27959864926197E-11
5.5,-11,-0.999999999987204,4.5,-11,-0.999999999987204
4.5,-11,-0.999999999987204,4.5,-11,1.27959864926197E-11
4.5,-11,1.27959864926197E-11,5.5,-11,1.27959864926197E-11
4.5,-11,-0.999999999987204,4.5,-12,-0.999999999987204
4.5,-12,1.27959864926197E-11,4.5,-11,1.27959864926197E-11
5.5,-10,-0.999999999987204,4.5,-10,-0.999999999987204
4.5,-10,-0.999999999987204,4.5,-10,1.27959864926197E-11
4.5,-10,1.27959864926197E-11,5.5,-10,1.27959864926197E-11
4.5,-10,-0.999999999987204,4.5,-11,-0.999999999987204
4.5,-11,1.27959864926197E-11,4.5,-10,1.27959864926197E-11
10.5,-21,-0.999999999987204,11.5,-21,-0.999999999987204
11.5,-21,-0.999999999987204,11.5,-21,1.27959864926197E-11
11.5,-21,1.27959864926197E-11,10.5,-21,1.27959864926197E-11
10.5,-21,1.27959864926197E-11,10.5,-21,-0.999999999987204
11.5,-21,-0.999999999987204,11.5,-20,-0.999999999987204
11.5,-20,-0.999999999987204,11.5,-20,1.27959864926197E-11
11.5,-20,1.27959864926197E-11,11.5,-21,1.27959864926197E-11
11.5,-20,-0.999999999987204,10.5,-20,-0.999999999987204
10.5,-20,-0.999999999987204,10.5,-20,1.27959864926197E-11
10.5,-20,1.27959864926197E-11,11.5,-20,1.27959864926197E-11
10.5,-20,-0.999999999987204,10.5,-21,-0.999999999987204
10.5,-21,1.27959864926197E-11,10.5,-20,1.27959864926197E-11
9.5,-21,-0.999999999987204,10.5,-21,-0.999999999987204
10.5,-21,1.27959864926197E-11,9.5,-21,1.27959864926197E-11
9.5,-21,1.27959864926197E-11,9.5,-21,-0.999999999987204
10.5,-20,-0.999999999987204,9.5,-20,-0.999999999987204
9.5,-20,-0.999999999987204,9.5,-20,1.27959864926197E-11
9.5,-20,1.27959864926197E-11,10.5,-20,1.27959864926197E-11
9.5,-20,-0.999999999987204,9.5,-21,-0.999999999987204
9.5,-21,1.27959864926197E-11,9.5,-20,1.27959864926197E-11
7.5,-21,-0.999999999987204,8.5,-21,-0.999999999987204
8.5,-21,-0.999999999987204,8.5,-21,1.27959864926197E-11
8.5,-21,1.27959864926197E-11,7.5,-21,1.27959864926197E-11
7.5,-21,1.27959864926197E-11,7.5,-21,-0.999999999987204
8.5,-21,-0.999999999987204,8.5,-20,-0.999999999987204
8.5,-20,-0.999999999987204,8.5,-20,1.27959864926197E-11
8.5,-20,1.27959864926197E-11,8.5,-21,1.27959864926197E-11
8.5,-20,-0.999999999987204,7.5,-20,-0.999999999987204
7.5,-20,-0.999999999987204,7.5,-20,1.27959864926197E-11
7.5,-20,1.27959864926197E-11,8.5,-20,1.27959864926197E-11
7.5,-20,-0.999999999987204,7.5,-21,-0.999999999987204
7.5,-21,1.27959864926197E-11,7.5,-20,1.27959864926197E-11
6.5,-21,-0.999999999987204,7.5,-21,-0.999999999987204
7.5,-21,1.27959864926197E-11,6.5,-21,1.27959864926197E-11
6.5,-21,1.27959864926197E-11,6.5,-21,-0.999999999987204
7.5,-20,-0.999999999987204,6.5,-20,-0.999999999987204
6.5,-20,-0.999999999987204,6.5,-20,1.27959864926197E-11
6.5,-20,1.27959864926197E-11,7.5,-20,1.27959864926197E-11
6.5,-20,-0.999999999987204,6.5,-21,-0.999999999987204
6.5,-21,1.27959864926197E-11,6.5,-20,1.27959864926197E-11
5.5,-21,-0.999999999987204,6.5,-21,-0.999999999987204
6.5,-21,1.27959864926197E-11,5.5,-21,1.27959864926197E-11
5.5,-21,1.27959864926197E-11,5.5,-21,-0.999999999987204
6.5,-20,-0.999999999987204,5.5,-20,-0.999999999987204
5.5,-20,-0.999999999987204,5.5,-20,1.27959864926197E-11
5.5,-20,1.27959864926197E-11,6.5,-20,1.27959864926197E-11
5.5,-20,-0.999999999987204,5.5,-21,-0.999999999987204
5.5,-21,1.27959864926197E-11,5.5,-20,1.27959864926197E-11
8.5,-21,-0.999999999987204,9.5,-21,-0.999999999987204
9.5,-21,1.27959864926197E-11,8.5,-21,1.27959864926197E-11
9.5,-20,-0.999999999987204,8.5,-20,-0.999999999987204
8.5,-20,1.27959864926197E-11,9.5,-20,1.27959864926197E-11
9.5,-20,-0.999999999987204,9.5,-19,-0.999999999987204
9.5,-19,-0.999999999987204,9.5,-19,1.27959864926197E-11
9.5,-19,1.27959864926197E-11,9.5,-20,1.27959864926197E-11
9.5,-19,-0.999999999987204,8.5,-19,-0.999999999987204
8.5,-19,-0.999999999987204,8.5,-19,1.27959864926197E-11
8.5,-19,1.27959864926197E-11,9.5,-19,1.27959864926197E-11
8.5,-19,-0.999999999987204,8.5,-20,-0.999999999987204
8.5,-20,1.27959864926197E-11,8.5,-19,1.27959864926197E-11
6.5,-20,-0.999999999987204,6.5,-19,-0.999999999987204
6.5,-19,-0.999999999987204,6.5,-19,1.27959864926197E-11
6.5,-19,1.27959864926197E-11,6.5,-20,1.27959864926197E-11
6.5,-19,-0.999999999987204,5.5,-19,-0.999999999987204
5.5,-19,-0.999999999987204,5.5,-19,1.27959864926197E-11
5.5,-19,1.27959864926197E-11,6.5,-19,1.27959864926197E-11
5.5,-19,-0.999999999987204,5.5,-20,-0.999999999987204
5.5,-20,1.27959864926197E-11,5.5,-19,1.27959864926197E-11
7.5,-20,-0.999999999987204,7.5,-19,-0.999999999987204
7.5,-19,-0.999999999987204,7.5,-19,1.27959864926197E-11
7.5,-19,1.27959864926197E-11,7.5,-20,1.27959864926197E-11
7.5,-19,-0.999999999987204,6.5,-19,-0.999999999987204
6.5,-19,1.27959864926197E-11,7.5,-19,1.27959864926197E-11
8.5,-19,-0.999999999987204,7.5,-19,-0.999999999987204
7.5,-19,1.27959864926197E-11,8.5,-19,1.27959864926197E-11
10.5,-20,-0.999999999987204,10.5,-19,-0.999999999987204
10.5,-19,-0.999999999987204,10.5,-19,1.27959864926197E-11
10.5,-19,1.27959864926197E-11,10.5,-20,1.27959864926197E-11
10.5,-19,-0.999999999987204,9.5,-19,-0.999999999987204
9.5,-19,1.27959864926197E-11,10.5,-19,1.27959864926197E-11
11.5,-20,-0.999999999987204,11.5,-19,-0.999999999987204
11.5,-19,-0.999999999987204,11.5,-19,1.27959864926197E-11
11.5,-19,1.27959864926197E-11,11.5,-20,1.27959864926197E-11
11.5,-19,-0.999999999987204,10.5,-19,-0.999999999987204
10.5,-19,1.27959864926197E-11,11.5,-19,1.27959864926197E-11
11.5,-19,-0.999999999987204,11.5,-18,-0.999999999987204
11.5,-18,-0.999999999987204,11.5,-18,1.27959864926197E-11
11.5,-18,1.27959864926197E-11,11.5,-19,1.27959864926197E-11
11.5,-18,-0.999999999987204,10.5,-18,-0.999999999987204
10.5,-18,-0.999999999987204,10.5,-18,1.27959864926197E-11
10.5,-18,1.27959864926197E-11,11.5,-18,1.27959864926197E-11
10.5,-18,-0.999999999987204,10.5,-19,-0.999999999987204
10.5,-19,1.27959864926197E-11,10.5,-18,1.27959864926197E-11
10.5,-18,-0.999999999987204,9.5,-18,-0.999999999987204
9.5,-18,-0.999999999987204,9.5,-18,1.27959864926197E-11
9.5,-18,1.27959864926197E-11,10.5,-18,1.27959864926197E-11
9.5,-18,-0.999999999987204,9.5,-19,-0.999999999987204
9.5,-19,1.27959864926197E-11,9.5,-18,1.27959864926197E-11
8.5,-19,-0.999999999987204,8.5,-18,-0.999999999987204
8.5,-18,-0.999999999987204,8.5,-18,1.27959864926197E-11
8.5,-18,1.27959864926197E-11,8.5,-19,1.27959864926197E-11
8.5,-18,-0.999999999987204,7.5,-18,-0.999999999987204
7.5,-18,-0.999999999987204,7.5,-18,1.27959864926197E-11
7.5,-18,1.27959864926197E-11,8.5,-18,1.27959864926197E-11
7.5,-18,-0.999999999987204,7.5,-19,-0.999999999987204
7.5,-19,1.27959864926197E-11,7.5,-18,1.27959864926197E-11
7.5,-18,-0.999999999987204,6.5,-18,-0.999999999987204
6.5,-18,-0.999999999987204,6.5,-18,1.27959864926197E-11
6.5,-18,1.27959864926197E-11,7.5,-18,1.27959864926197E-11
6.5,-18,-0.999999999987204,6.5,-19,-0.999999999987204
6.5,-19,1.27959864926197E-11,6.5,-18,1.27959864926197E-11
6.5,-18,-0.999999999987204,5.5,-18,-0.999999999987204
5.5,-18,-0.999999999987204,5.5,-18,1.27959864926197E-11
5.5,-18,1.27959864926197E-11,6.5,-18,1.27959864926197E-11
5.5,-18,-0.999999999987204,5.5,-19,-0.999999999987204
